Année RAP;Type de Budget (Hors Budgets annexes);Code Mission;Mission;Code Programme;Programme;Code Action;Action;Code Sous-Action;Sous-Action;Code Catégorie;Catégorie;"EXEC CP 2017
RAP 2017";Code Titre;Titre;Code Ministère au 1er janvier 2017;Ministère au 1er janvier 2017
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;03;Inclusion scolaire des élèves en situation de handicap;;;22;Cotisations et contributions sociales;140 895 311;2;Dépenses de personnel;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;03;Inclusion scolaire des élèves en situation de handicap;;;23;Prestations sociales et allocations diverses;5 851 442;2;Dépenses de personnel;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;03;Inclusion scolaire des élèves en situation de handicap;;;31;Dépenses de fonctionnement autres que celles de personnel;17 029 357;3;Dépenses de fonctionnement;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;03;Inclusion scolaire des élèves en situation de handicap;;;51;Dépenses pour immobilisations corporelles de l’État;45 552;5;Dépenses d’investissement;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;03;Inclusion scolaire des élèves en situation de handicap;;;61;Transferts aux ménages;360;6;Dépenses d’intervention;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;03;Inclusion scolaire des élèves en situation de handicap;;;63;Transferts aux collectivités territoriales;388 591 393;6;Dépenses d’intervention;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;03;Inclusion scolaire des élèves en situation de handicap;;;64;Transferts aux autres collectivités;2 242 706;6;Dépenses d’intervention;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;04;Action sociale;;;21;Rémunérations d’activité;113 728 999;2;Dépenses de personnel;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;04;Action sociale;;;22;Cotisations et contributions sociales;75 515 869;2;Dépenses de personnel;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;04;Action sociale;;;23;Prestations sociales et allocations diverses;883 103;2;Dépenses de personnel;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;04;Action sociale;;;31;Dépenses de fonctionnement autres que celles de personnel;1 639 150;3;Dépenses de fonctionnement;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;04;Action sociale;;;61;Transferts aux ménages;600 199 889;6;Dépenses d’intervention;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;04;Action sociale;;;63;Transferts aux collectivités territoriales;40 606 083;6;Dépenses d’intervention;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;04;Action sociale;;;64;Transferts aux autres collectivités;38 858;6;Dépenses d’intervention;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;05;Politique de l'internat et établissements à la charge de l'Etat;;;21;Rémunérations d’activité;29 037 397;2;Dépenses de personnel;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;05;Politique de l'internat et établissements à la charge de l'Etat;;;22;Cotisations et contributions sociales;13 242 839;2;Dépenses de personnel;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;05;Politique de l'internat et établissements à la charge de l'Etat;;;23;Prestations sociales et allocations diverses;1 145 497;2;Dépenses de personnel;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;05;Politique de l'internat et établissements à la charge de l'Etat;;;31;Dépenses de fonctionnement autres que celles de personnel;270 485;3;Dépenses de fonctionnement;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;05;Politique de l'internat et établissements à la charge de l'Etat;;;32;Subventions pour charges de service public;409 480;3;Dépenses de fonctionnement;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;05;Politique de l'internat et établissements à la charge de l'Etat;;;61;Transferts aux ménages;18 256;6;Dépenses d’intervention;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;05;Politique de l'internat et établissements à la charge de l'Etat;;;63;Transferts aux collectivités territoriales;15 305 022;6;Dépenses d’intervention;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;05;Politique de l'internat et établissements à la charge de l'Etat;;;64;Transferts aux autres collectivités;472 000;6;Dépenses d’intervention;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;06;Actions éducatives complémentaires aux enseignements;;;31;Dépenses de fonctionnement autres que celles de personnel;916 470;3;Dépenses de fonctionnement;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;06;Actions éducatives complémentaires aux enseignements;;;32;Subventions pour charges de service public;45 000;3;Dépenses de fonctionnement;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;06;Actions éducatives complémentaires aux enseignements;;;61;Transferts aux ménages;32 938;6;Dépenses d’intervention;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;06;Actions éducatives complémentaires aux enseignements;;;63;Transferts aux collectivités territoriales;354 707 949;6;Dépenses d’intervention;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;06;Actions éducatives complémentaires aux enseignements;;;64;Transferts aux autres collectivités;65 194 336;6;Dépenses d’intervention;MIN06;Éducation nationale, enseignement supérieur et recherche
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;01;Formation des fonctionnaires;;;21;Rémunérations d’activité;222 271;2;Dépenses de personnel;MIN58;Fonction publique
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;01;Formation des fonctionnaires;;;22;Cotisations et contributions sociales;3 254;2;Dépenses de personnel;MIN58;Fonction publique
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;01;Formation des fonctionnaires;;;31;Dépenses de fonctionnement autres que celles de personnel;3 630 130;3;Dépenses de fonctionnement;MIN58;Fonction publique
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;01;Formation des fonctionnaires;;;32;Subventions pour charges de service public;71 485 609;3;Dépenses de fonctionnement;MIN58;Fonction publique
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;01;Formation des fonctionnaires;;;52;Dépenses pour immobilisations incorporelles de l’État;77 915;5;Dépenses d’investissement;MIN58;Fonction publique
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;01;Formation des fonctionnaires;;;61;Transferts aux ménages;2 623 000;6;Dépenses d’intervention;MIN58;Fonction publique
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;01;Formation des fonctionnaires;;;62;Transferts aux entreprises;10 000;6;Dépenses d’intervention;MIN58;Fonction publique
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;01;Formation des fonctionnaires;;;64;Transferts aux autres collectivités;2 585 922;6;Dépenses d’intervention;MIN58;Fonction publique
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;02;Action sociale interministérielle;;;31;Dépenses de fonctionnement autres que celles de personnel;107 603 728;3;Dépenses de fonctionnement;MIN58;Fonction publique
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;02;Action sociale interministérielle;;;51;Dépenses pour immobilisations corporelles de l’État;3 995 982;5;Dépenses d’investissement;MIN58;Fonction publique
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;02;Action sociale interministérielle;;;61;Transferts aux ménages;1 385 669;6;Dépenses d’intervention;MIN58;Fonction publique
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;02;Action sociale interministérielle;;;62;Transferts aux entreprises;174 000;6;Dépenses d’intervention;MIN58;Fonction publique
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;02;Action sociale interministérielle;;;63;Transferts aux collectivités territoriales;130 912;6;Dépenses d’intervention;MIN58;Fonction publique
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;02;Action sociale interministérielle;;;64;Transferts aux autres collectivités;87 796;6;Dépenses d’intervention;MIN58;Fonction publique
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;01;Fiscalité des grandes entreprises;;;21;Rémunérations d’activité;68 050 716;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;01;Fiscalité des grandes entreprises;;;22;Cotisations et contributions sociales;42 087 830;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;01;Fiscalité des grandes entreprises;;;23;Prestations sociales et allocations diverses;458 587;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;01;Fiscalité des grandes entreprises;;;31;Dépenses de fonctionnement autres que celles de personnel;8 874 448;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;02;Fiscalité des PME;;;21;Rémunérations d’activité;931 525 161;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;02;Fiscalité des PME;;;22;Cotisations et contributions sociales;612 941 947;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;02;Fiscalité des PME;;;23;Prestations sociales et allocations diverses;2 879 599;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;02;Fiscalité des PME;;;31;Dépenses de fonctionnement autres que celles de personnel;56 627 969;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;02;Fiscalité des PME;;;51;Dépenses pour immobilisations corporelles de l’État;45 496;5;Dépenses d’investissement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;02;Fiscalité des PME;;;52;Dépenses pour immobilisations incorporelles de l’État;7 321 862;5;Dépenses d’investissement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;03;Fiscalité des particuliers et fiscalité directe locale;;;21;Rémunérations d’activité;1 285 642 879;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;03;Fiscalité des particuliers et fiscalité directe locale;;;22;Cotisations et contributions sociales;847 475 228;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;03;Fiscalité des particuliers et fiscalité directe locale;;;23;Prestations sociales et allocations diverses;4 743 648;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;03;Fiscalité des particuliers et fiscalité directe locale;;;31;Dépenses de fonctionnement autres que celles de personnel;82 080 240;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;03;Fiscalité des particuliers et fiscalité directe locale;;;51;Dépenses pour immobilisations corporelles de l’État;63 956;5;Dépenses d’investissement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;03;Fiscalité des particuliers et fiscalité directe locale;;;52;Dépenses pour immobilisations incorporelles de l’État;4 888 646;5;Dépenses d’investissement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;05;Gestion financière de l'État hors fiscalité;;;21;Rémunérations d’activité;432 287 113;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;05;Gestion financière de l'État hors fiscalité;;;22;Cotisations et contributions sociales;274 237 367;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;05;Gestion financière de l'État hors fiscalité;;;23;Prestations sociales et allocations diverses;2 070 287;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;05;Gestion financière de l'État hors fiscalité;;;31;Dépenses de fonctionnement autres que celles de personnel;12 783 844;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;05;Gestion financière de l'État hors fiscalité;;;51;Dépenses pour immobilisations corporelles de l’État;-1 117 156;5;Dépenses d’investissement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;05;Gestion financière de l'État hors fiscalité;;;52;Dépenses pour immobilisations incorporelles de l’État;3 472 139;5;Dépenses d’investissement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;06;Gestion des pensions;;;21;Rémunérations d’activité;37 062 248;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;06;Gestion des pensions;;;22;Cotisations et contributions sociales;22 873 807;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;06;Gestion des pensions;;;23;Prestations sociales et allocations diverses;161 195;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;06;Gestion des pensions;;;31;Dépenses de fonctionnement autres que celles de personnel;6 687 204;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;06;Gestion des pensions;;;51;Dépenses pour immobilisations corporelles de l’État;-111 002;5;Dépenses d’investissement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;06;Gestion des pensions;;;52;Dépenses pour immobilisations incorporelles de l’État;384 933;5;Dépenses d’investissement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;06;Gestion des pensions;;;64;Transferts aux autres collectivités;694 112;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;07;Gestion financière du secteur public local hors fiscalité;;;21;Rémunérations d’activité;798 817 168;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;07;Gestion financière du secteur public local hors fiscalité;;;22;Cotisations et contributions sociales;523 221 717;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;07;Gestion financière du secteur public local hors fiscalité;;;23;Prestations sociales et allocations diverses;2 829 201;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;07;Gestion financière du secteur public local hors fiscalité;;;31;Dépenses de fonctionnement autres que celles de personnel;30 150 208;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;07;Gestion financière du secteur public local hors fiscalité;;;52;Dépenses pour immobilisations incorporelles de l’État;640 376;5;Dépenses d’investissement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;07;Gestion financière du secteur public local hors fiscalité;;;63;Transferts aux collectivités territoriales;142 000;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;08;Gestion des fonds déposés;;;21;Rémunérations d’activité;33 094 448;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;08;Gestion des fonds déposés;;;22;Cotisations et contributions sociales;20 909 721;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;08;Gestion des fonds déposés;;;23;Prestations sociales et allocations diverses;159 564;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;08;Gestion des fonds déposés;;;31;Dépenses de fonctionnement autres que celles de personnel;248 668;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;08;Gestion des fonds déposés;;;52;Dépenses pour immobilisations incorporelles de l’État;2 040 976;5;Dépenses d’investissement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;09;Soutien;;;21;Rémunérations d’activité;634 124 345;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;09;Soutien;;;22;Cotisations et contributions sociales;399 016 326;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;09;Soutien;;;23;Prestations sociales et allocations diverses;4 018 904;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;09;Soutien;;;31;Dépenses de fonctionnement autres que celles de personnel;838 485 004;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;09;Soutien;;;51;Dépenses pour immobilisations corporelles de l’État;14 810 178;5;Dépenses d’investissement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;09;Soutien;;;52;Dépenses pour immobilisations incorporelles de l’État;6 616 540;5;Dépenses d’investissement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;09;Soutien;;;63;Transferts aux collectivités territoriales;30 000;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;09;Soutien;;;64;Transferts aux autres collectivités;372 412;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;09;Soutien;;;71;Prêts et avances;0;7;Dépenses d’opérations financières;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;01;Etat-major et politiques transversales;;;21;Rémunérations d’activité;92 553 233;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;01;Etat-major et politiques transversales;;;22;Cotisations et contributions sociales;52 832 977;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;01;Etat-major et politiques transversales;;;23;Prestations sociales et allocations diverses;5 784 942;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;01;Etat-major et politiques transversales;;;31;Dépenses de fonctionnement autres que celles de personnel;136 829 618;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;01;Etat-major et politiques transversales;;;51;Dépenses pour immobilisations corporelles de l’État;1 537 517;5;Dépenses d’investissement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;01;Etat-major et politiques transversales;;;62;Transferts aux entreprises;9 719;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;01;Etat-major et politiques transversales;;;64;Transferts aux autres collectivités;105 250;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;01;Etat-major et politiques transversales;;;71;Prêts et avances;358 600;7;Dépenses d’opérations financières;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;02;Expertise, audit, évaluation et contrôle;;;21;Rémunérations d’activité;46 639 312;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;02;Expertise, audit, évaluation et contrôle;;;22;Cotisations et contributions sociales;22 360 015;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;02;Expertise, audit, évaluation et contrôle;;;23;Prestations sociales et allocations diverses;476 465;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;02;Expertise, audit, évaluation et contrôle;;;31;Dépenses de fonctionnement autres que celles de personnel;2 087 933;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;02;Expertise, audit, évaluation et contrôle;;;51;Dépenses pour immobilisations corporelles de l’État;181 964;5;Dépenses d’investissement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;05;Prestations d'appui et support;;;21;Rémunérations d’activité;101 639 148;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;05;Prestations d'appui et support;;;22;Cotisations et contributions sociales;91 169 579;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;05;Prestations d'appui et support;;;23;Prestations sociales et allocations diverses;1 000 228;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;05;Prestations d'appui et support;;;31;Dépenses de fonctionnement autres que celles de personnel;257 900 590;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;05;Prestations d'appui et support;;;51;Dépenses pour immobilisations corporelles de l’État;189 872 802;5;Dépenses d’investissement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;05;Prestations d'appui et support;;;52;Dépenses pour immobilisations incorporelles de l’État;3 352 545;5;Dépenses d’investissement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;05;Prestations d'appui et support;;;62;Transferts aux entreprises;13 904 661;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;05;Prestations d'appui et support;;;64;Transferts aux autres collectivités;413 910;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;05;Prestations d'appui et support;;;71;Prêts et avances;3 461;7;Dépenses d’opérations financières;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;07;Pilotage des finances publiques et projets interministériels;;;21;Rémunérations d’activité;53 957 438;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;07;Pilotage des finances publiques et projets interministériels;;;22;Cotisations et contributions sociales;25 636 561;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;07;Pilotage des finances publiques et projets interministériels;;;23;Prestations sociales et allocations diverses;329 885;2;Dépenses de personnel;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;07;Pilotage des finances publiques et projets interministériels;;;31;Dépenses de fonctionnement autres que celles de personnel;59 097 044;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;07;Pilotage des finances publiques et projets interministériels;;;51;Dépenses pour immobilisations corporelles de l’État;-1 986 773;5;Dépenses d’investissement;MIN07;Économie et finances
2017;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;07;Pilotage des finances publiques et projets interministériels;;;52;Dépenses pour immobilisations incorporelles de l’État;18 610 696;5;Dépenses d’investissement;MIN07;Économie et finances
