"Code Ministère","Ministère","Mission","Code Programme","Nom Programme","Code Action","Nom Action","Code Titre","Nom Titre","AELF 2013","AEPLF 2014","AELFi 2014","CPLF 2013","CPPLF 2014","CPLFi 2014"
"3","Agriculture","Enseignement scolaire","143","Enseignement technique agricole","1","Mise en oeuvre de l'enseignement dans les établissements publics","6","dépenses d’intervention","40859750","39964335","39964335","40859750","39964335","39964335"
"3","Agriculture","Enseignement scolaire","143","Enseignement technique agricole","2","Mise en oeuvre des enseignements dans les établissements privés","6","dépenses d’intervention","346950000","346580000","346580000","346950000","346580000","346580000"
"3","Agriculture","Enseignement scolaire","143","Enseignement technique agricole","3","Aide sociale aux élèves (enseignement public et privé)","6","dépenses d’intervention","82793602","85664591","85664591","82793602","85664591","85664591"
"3","Agriculture","Enseignement scolaire","143","Enseignement technique agricole","4","Évolution des compétences et dynamique territoriale","6","dépenses d’intervention","3655825","3681707","3681707","3655825","3681707","3681707"
"6","Éducation","Enseignement scolaire","214","Soutien de la politique de l'éducation nationale","1","Pilotage et mise en oeuvre des politiques éducatives","6","dépenses d’intervention","239500","0","0","239500","0","0"
"6","Éducation","Enseignement scolaire","214","Soutien de la politique de l'éducation nationale","10","Transports scolaires","6","dépenses d’intervention","3822845","3322845","3322845","3822845","3322845","3322845"
"6","Éducation","Enseignement scolaire","214","Soutien de la politique de l'éducation nationale","2","Évaluation et contrôle","6","dépenses d’intervention","4000","0","0","4000","0","0"
"6","Éducation","Enseignement scolaire","214","Soutien de la politique de l'éducation nationale","3","Communication","6","dépenses d’intervention","2000","0","0","2000","0","0"
"6","Éducation","Enseignement scolaire","214","Soutien de la politique de l'éducation nationale","4","Expertise juridique","6","dépenses d’intervention","0","0","0","0","0","0"
"6","Éducation","Enseignement scolaire","214","Soutien de la politique de l'éducation nationale","5","Action internationale","6","dépenses d’intervention","2429962","2203543","2203543","2429962","2203543","2203543"
"6","Éducation","Enseignement scolaire","214","Soutien de la politique de l'éducation nationale","6","Politique des ressources humaines","6","dépenses d’intervention","17200000","31200000","31200000","17200000","31200000","31200000"
"6","Éducation","Enseignement scolaire","214","Soutien de la politique de l'éducation nationale","7","Établissements d'appui de la politique éducative","6","dépenses d’intervention","10000","0","0","10000","0","0"
"6","Éducation","Enseignement scolaire","214","Soutien de la politique de l'éducation nationale","8","Logistique, système d'information, immobilier","6","dépenses d’intervention","6011000","2500000","2500000","13611000","7300000","7300000"
"6","Éducation","Enseignement scolaire","230","Vie de l'élève","1","Vie scolaire et éducation à la responsabilité","6","dépenses d’intervention","1298231035","1299859838","1299859838","1298231035","1299859838","1299859838"
"6","Éducation","Enseignement scolaire","230","Vie de l'élève","2","Santé scolaire","6","dépenses d’intervention","2790296","2790296","2790296","2790296","2790296","2790296"
"6","Éducation","Enseignement scolaire","230","Vie de l'élève","3","Inclusion scolaire des élèves en situation de handicap","6","dépenses d’intervention","305127743","417534135","417534135","305127743","417534135","417534135"
"6","Éducation","Enseignement scolaire","230","Vie de l'élève","4","Action sociale","6","dépenses d’intervention","562448328","558124227","558124227","562448328","558124227","558124227"
"6","Éducation","Enseignement scolaire","230","Vie de l'élève","5","Politique de l'internat et établissements à la charge de l'Etat","6","dépenses d’intervention","11968499","12156443","12156443","11968499","12156443","12156443"
"6","Éducation","Enseignement scolaire","230","Vie de l'élève","6","Actions éducatives complémentaires aux enseignements","6","dépenses d’intervention","61233651","141545728","141545728","78543651","74505728","74505728"
"6","Éducation","Enseignement scolaire","408","Internats de la réussite","1","Internats de la réussite","6","dépenses d’intervention","0","150000000","150000000","0","150000000","150000000"
"58","Ref.ÉtatDec.FctPub.","Gestion des finances publiques et des ressources humaines","148","Fonction publique","1","Formation des fonctionnaires","2","dépenses de personnel","250000","250000","250000","250000","250000","250000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","1","Fiscalité des grandes entreprises","2","dépenses de personnel","91940175","92273639","92273639","91940175","92273639","92273639"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","2","Fiscalité des PME","2","dépenses de personnel","1737342227","1698249832","1698249832","1737342227","1698249832","1698249832"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","3","Fiscalité des particuliers et fiscalité directe locale","2","dépenses de personnel","2213105372","2221562609","2221562609","2213105372","2221562609","2221562609"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","5","Gestion financière de l'État hors fiscalité","2","dépenses de personnel","755435704","730877305","730877305","755435704","730877305","730877305"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","6","Gestion des pensions","2","dépenses de personnel","61559943","57787137","57787137","61559943","57787137","57787137"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","7","Gestion financière du secteur public local hors fiscalité","2","dépenses de personnel","1360932614","1347857896","1347857896","1360932614","1347857896","1347857896"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","8","Gestion des fonds déposés","2","dépenses de personnel","68900620","67064855","67064855","68900620","67064855","67064855"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","9","Soutien","2","dépenses de personnel","978781283","952361217","952361217","978781283","952361217","952361217"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","218","Conduite et pilotage des politiques économique et financière","1","Etat-major, médiation et politiques transversales","2","dépenses de personnel","165687254","164877385","164877385","165687254","164877385","164877385"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","218","Conduite et pilotage des politiques économique et financière","2","Expertise, audit, évaluation et contrôle","2","dépenses de personnel","66443598","65116798","65116798","66443598","65116798","65116798"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","218","Conduite et pilotage des politiques économique et financière","3","Promotion des politiques économique et financière","2","dépenses de personnel","9109875","9024934","9024934","9109875","9024934","9024934"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","218","Conduite et pilotage des politiques économique et financière","4","Contribution au respect du droit et à la sécurité juridique","2","dépenses de personnel","15387424","15221035","15221035","15387424","15221035","15221035"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","218","Conduite et pilotage des politiques économique et financière","5","Prestations d'appui et support","2","dépenses de personnel","166879156","188206771","188206771","166879156","188206771","188206771"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","221","Stratégie des finances publiques et modernisation de l'État","2","Politique des finances publiques et analyse de la performance des politiques publiques","2","dépenses de personnel","34863049","34506096","34506096","34863049","34506096","34506096"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","221","Stratégie des finances publiques et modernisation de l'État","4","Modernisation de l'Etat","2","dépenses de personnel","0","0","0","0","0","0"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","221","Stratégie des finances publiques et modernisation de l'État","5","Information financière de l'Etat","2","dépenses de personnel","14706062","14754329","14754329","14706062","14754329","14754329"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","221","Stratégie des finances publiques et modernisation de l'État","6","Systèmes d'information et production de la paye","2","dépenses de personnel","16392819","15736380","15736380","16392819","15736380","15736380"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","221","Stratégie des finances publiques et modernisation de l'État","7","Politique de la fonction publique et modernisation de la gestion des ressources humaines","2","dépenses de personnel","12767002","12591816","12591816","12767002","12591816","12591816"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","221","Stratégie des finances publiques et modernisation de l'État","8","Régulation des jeux","2","dépenses de personnel","6125330","6250861","6250861","6125330","6250861","6250861"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","302","Facilitation et sécurisation des échanges","1","Surveillance douanière des flux de personnes et de marchandises et lutte contre la grande fraude douanière.","2","dépenses de personnel","409396603","411178053","411178053","409396603","411178053","411178053"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","302","Facilitation et sécurisation des échanges","3","Préservation de la sécurité et de la sûreté de l'espace national et européen","2","dépenses de personnel","129528589","130361201","130361201","129528589","130361201","130361201"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","302","Facilitation et sécurisation des échanges","4","Promotion des échanges internationaux et qualité du dédouanement","2","dépenses de personnel","222914757","222427708","222427708","222914757","222427708","222427708"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","302","Facilitation et sécurisation des échanges","5","Fiscalité douanière, énergétique et environnementale","2","dépenses de personnel","145695082","147539545","147539545","145695082","147539545","147539545"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","302","Facilitation et sécurisation des échanges","6","Soutien des services opérationnels","2","dépenses de personnel","223938814","224637466","224637466","223938814","224637466","224637466"
"58","Ref.ÉtatDec.FctPub.","Gestion des finances publiques et des ressources humaines","148","Fonction publique","1","Formation des fonctionnaires","3","dépenses de fonctionnement","75797562","74830750","74830750","75797562","74830750","74830750"
"58","Ref.ÉtatDec.FctPub.","Gestion des finances publiques et des ressources humaines","148","Fonction publique","2","Action sociale interministérielle","3","dépenses de fonctionnement","112585259","108362221","108362221","120911156","109586551","109586551"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","1","Fiscalité des grandes entreprises","3","dépenses de fonctionnement","9000000","9260000","9260000","9000000","9260000","9260000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","2","Fiscalité des PME","3","dépenses de fonctionnement","60410000","59850000","59850000","62030000","60250000","60250000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","3","Fiscalité des particuliers et fiscalité directe locale","3","dépenses de fonctionnement","77650000","83280000","83280000","78820000","86100000","86100000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","5","Gestion financière de l'État hors fiscalité","3","dépenses de fonctionnement","15590000","13620000","13620000","14990000","16400000","16400000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","6","Gestion des pensions","3","dépenses de fonctionnement","6210000","8660000","8660000","6020000","8670000","8670000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","7","Gestion financière du secteur public local hors fiscalité","3","dépenses de fonctionnement","30730000","33450000","33450000","33540000","28600000","28600000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","8","Gestion des fonds déposés","3","dépenses de fonctionnement","1200000","500000","500000","1200000","500000","500000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","9","Soutien","3","dépenses de fonctionnement","1026657513","1155348381","1155348381","965659886","947673381","947673381"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","218","Conduite et pilotage des politiques économique et financière","1","Etat-major, médiation et politiques transversales","3","dépenses de fonctionnement","177060316","178162000","178162000","177406113","177492000","177492000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","218","Conduite et pilotage des politiques économique et financière","2","Expertise, audit, évaluation et contrôle","3","dépenses de fonctionnement","301497","140000","140000","1307610","140000","140000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","218","Conduite et pilotage des politiques économique et financière","3","Promotion des politiques économique et financière","3","dépenses de fonctionnement","6200000","6400000","6400000","6000000","6089800","6089800"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","218","Conduite et pilotage des politiques économique et financière","4","Contribution au respect du droit et à la sécurité juridique","3","dépenses de fonctionnement","5500000","5150000","5150000","5500000","4810003","4810003"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","218","Conduite et pilotage des politiques économique et financière","5","Prestations d'appui et support","3","dépenses de fonctionnement","258465237","238086261","238086261","247443837","245100022","245100022"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","221","Stratégie des finances publiques et modernisation de l'État","2","Politique des finances publiques et analyse de la performance des politiques publiques","3","dépenses de fonctionnement","2074025","1900000","1900000","2074025","1900000","1900000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","221","Stratégie des finances publiques et modernisation de l'État","4","Modernisation de l'Etat","3","dépenses de fonctionnement","0","0","0","0","0","0"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","221","Stratégie des finances publiques et modernisation de l'État","5","Information financière de l'Etat","3","dépenses de fonctionnement","42411049","45786061","45786061","45411049","45616083","45616083"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","221","Stratégie des finances publiques et modernisation de l'État","6","Systèmes d'information et production de la paye","3","dépenses de fonctionnement","840358","330000","330000","739966","330000","330000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","221","Stratégie des finances publiques et modernisation de l'État","7","Politique de la fonction publique et modernisation de la gestion des ressources humaines","3","dépenses de fonctionnement","150191","146006","146006","150191","146006","146006"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","221","Stratégie des finances publiques et modernisation de l'État","8","Régulation des jeux","3","dépenses de fonctionnement","3646963","3400000","3400000","4346963","4138367","4138367"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","302","Facilitation et sécurisation des échanges","1","Surveillance douanière des flux de personnes et de marchandises et lutte contre la grande fraude douanière.","3","dépenses de fonctionnement","34797230","34079474","34079474","34797230","34079474","34079474"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","302","Facilitation et sécurisation des échanges","3","Préservation de la sécurité et de la sûreté de l'espace national et européen","3","dépenses de fonctionnement","24380254","23068868","23068868","24380254","23068868","23068868"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","302","Facilitation et sécurisation des échanges","4","Promotion des échanges internationaux et qualité du dédouanement","3","dépenses de fonctionnement","20753650","20083099","20083099","20753650","20083099","20083099"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","302","Facilitation et sécurisation des échanges","5","Fiscalité douanière, énergétique et environnementale","3","dépenses de fonctionnement","10041458","9647703","9647703","10041458","9647703","9647703"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","302","Facilitation et sécurisation des échanges","6","Soutien des services opérationnels","3","dépenses de fonctionnement","55856878","65205556","65205556","55856878","54005856","54005856"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","309","Entretien des bâtiments de l'État","2","Contrôles réglementaires","3","dépenses de fonctionnement","20500000","6588235","6588235","20500000","7000000","7000000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","309","Entretien des bâtiments de l'État","3","Audits, expertises, diagnostics","3","dépenses de fonctionnement","2050000","1317647","1317647","2050000","1400000","1400000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","309","Entretien des bâtiments de l'État","4","Maintenance préventive","3","dépenses de fonctionnement","33962500","30400000","30400000","29212500","32300000","32300000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","309","Entretien des bâtiments de l'État","5","Maintenance corrective","3","dépenses de fonctionnement","12750000","16470588","16470588","10250000","17500000","17500000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","309","Entretien des bâtiments de l'État","6","Travaux lourds - Mise en conformité et remise en état","3","dépenses de fonctionnement","26240000","24000000","24000000","26240000","25500000","25500000"
"58","Ref.ÉtatDec.FctPub.","Gestion des finances publiques et des ressources humaines","148","Fonction publique","2","Action sociale interministérielle","5","dépenses d’investissement","16245567","9341070","9341070","11784959","13557546","13557546"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","2","Fiscalité des PME","5","dépenses d’investissement","3740000","1830000","1830000","3100000","3100000","3100000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","3","Fiscalité des particuliers et fiscalité directe locale","5","dépenses d’investissement","2240000","300000","300000","2440000","1120000","1120000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","5","Gestion financière de l'État hors fiscalité","5","dépenses d’investissement","220000","220000","220000","410000","500000","500000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","6","Gestion des pensions","5","dépenses d’investissement","500000","500000","500000","500000","500000","500000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","7","Gestion financière du secteur public local hors fiscalité","5","dépenses d’investissement","1250000","1430000","1430000","1020000","170000","170000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","9","Soutien","5","dépenses d’investissement","46392604","28970000","28970000","66450680","29840000","29840000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","218","Conduite et pilotage des politiques économique et financière","1","Etat-major, médiation et politiques transversales","5","dépenses d’investissement","3830000","3086813","3086813","3480000","3736813","3736813"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","218","Conduite et pilotage des politiques économique et financière","5","Prestations d'appui et support","5","dépenses d’investissement","2190000","3100000","3100000","1990000","2900000","2900000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","221","Stratégie des finances publiques et modernisation de l'État","4","Modernisation de l'Etat","5","dépenses d’investissement","0","0","0","0","0","0"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","221","Stratégie des finances publiques et modernisation de l'État","5","Information financière de l'Etat","5","dépenses d’investissement","27697041","33700000","33700000","20986690","29344978","29344978"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","221","Stratégie des finances publiques et modernisation de l'État","6","Systèmes d'information et production de la paye","5","dépenses d’investissement","45483731","61670389","61670389","50823886","65246462","65246462"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","302","Facilitation et sécurisation des échanges","1","Surveillance douanière des flux de personnes et de marchandises et lutte contre la grande fraude douanière.","5","dépenses d’investissement","6300000","6900000","6900000","8300000","5700000","5700000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","302","Facilitation et sécurisation des échanges","3","Préservation de la sécurité et de la sûreté de l'espace national et européen","5","dépenses d’investissement","41360000","63849144","63849144","33095172","41360000","41360000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","302","Facilitation et sécurisation des échanges","4","Promotion des échanges internationaux et qualité du dédouanement","5","dépenses d’investissement","2830000","2300000","2300000","2830000","2660000","2660000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","302","Facilitation et sécurisation des échanges","5","Fiscalité douanière, énergétique et environnementale","5","dépenses d’investissement","1550000","1360000","1360000","1550000","1200000","1200000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","302","Facilitation et sécurisation des échanges","6","Soutien des services opérationnels","5","dépenses d’investissement","7960000","9690000","9690000","8824828","9120000","9120000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","309","Entretien des bâtiments de l'État","3","Audits, expertises, diagnostics","5","dépenses d’investissement","0","564706","564706","0","600000","600000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","309","Entretien des bâtiments de l'État","4","Maintenance préventive","5","dépenses d’investissement","1787500","1600000","1600000","1537500","1700000","1700000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","309","Entretien des bâtiments de l'État","5","Maintenance corrective","5","dépenses d’investissement","12750000","7058824","7058824","10250000","7500000","7500000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","309","Entretien des bâtiments de l'État","6","Travaux lourds - Mise en conformité et remise en état","5","dépenses d’investissement","104090000","72000000","72000000","104090000","76500000","76500000"
"58","Ref.ÉtatDec.FctPub.","Gestion des finances publiques et des ressources humaines","148","Fonction publique","1","Formation des fonctionnaires","6","dépenses d’intervention","2631187","5936237","5936237","2631187","5936237","5936237"
"58","Ref.ÉtatDec.FctPub.","Gestion des finances publiques et des ressources humaines","148","Fonction publique","2","Action sociale interministérielle","6","dépenses d’intervention","5682619","2129181","2129181","5683119","2129181","2129181"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","6","Gestion des pensions","6","dépenses d’intervention","612500","615000","615000","612500","615000","615000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","156","Gestion fiscale et financière de l'État et du secteur public local","9","Soutien","6","dépenses d’intervention","121000","300000","300000","121000","300000","300000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","218","Conduite et pilotage des politiques économique et financière","5","Prestations d'appui et support","6","dépenses d’intervention","15662000","6510000","6510000","16062000","1510000","1510000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","221","Stratégie des finances publiques et modernisation de l'État","4","Modernisation de l'Etat","6","dépenses d’intervention","0","0","0","0","0","0"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","302","Facilitation et sécurisation des échanges","5","Fiscalité douanière, énergétique et environnementale","6","dépenses d’intervention","263580000","259180000","259180000","263580000","259180000","259180000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","302","Facilitation et sécurisation des échanges","6","Soutien des services opérationnels","6","dépenses d’intervention","1600000","1100000","1100000","1600000","1100000","1100000"
"7","Économie&finances","Gestion des finances publiques et des ressources humaines","218","Conduite et pilotage des politiques économique et financière","1","Etat-major, médiation et politiques transversales","7","dépenses d’opérations financières","310000","310000","310000","310000","310000","310000"
"9","Intérieur","Immigration, asile et intégration","104","Intégration et accès à la nationalité française","11","Actions nationales d'accueil des étrangers primo arrivants et de formation linguistique","3","dépenses de fonctionnement","11600000","11170000","11170000","11600000","11170000","11170000"
"9","Intérieur","Immigration, asile et intégration","104","Intégration et accès à la nationalité française","12","Actions d'intégration des étrangers en situation régulière","3","dépenses de fonctionnement","2600000","2450000","2450000","2600000","2450000","2450000"
"9","Intérieur","Immigration, asile et intégration","104","Intégration et accès à la nationalité française","14","Naturalisation et accès à la nationalité","3","dépenses de fonctionnement","1136500","1256500","1256500","1700000","1820000","1820000"
"9","Intérieur","Immigration, asile et intégration","303","Immigration et asile","1","Circulation des étrangers et politique des visas","3","dépenses de fonctionnement","1500000","1490000","1490000","1500000","1490000","1490000"
"9","Intérieur","Immigration, asile et intégration","303","Immigration et asile","2","Garantie de l'exercice du droit d'asile","3","dépenses de fonctionnement","37100000","39300000","39300000","37100000","39300000","39300000"
"9","Intérieur","Immigration, asile et intégration","303","Immigration et asile","3","Lutte contre l'immigration irrégulière","3","dépenses de fonctionnement","50160000","46700000","46700000","50160000","46700000","46700000"
"9","Intérieur","Immigration, asile et intégration","303","Immigration et asile","4","Soutien","3","dépenses de fonctionnement","21720000","21670000","21670000","23026000","22469000","22469000"
"9","Intérieur","Immigration, asile et intégration","303","Immigration et asile","3","Lutte contre l'immigration irrégulière","5","dépenses d’investissement","5100000","2710000","2710000","11594000","12711000","12711000"
"9","Intérieur","Immigration, asile et intégration","303","Immigration et asile","4","Soutien","5","dépenses d’investissement","3000000","1500000","1500000","3000000","1500000","1500000"
"9","Intérieur","Immigration, asile et intégration","104","Intégration et accès à la nationalité française","11","Actions nationales d'accueil des étrangers primo arrivants et de formation linguistique","6","dépenses d’intervention","10000","0","0","10000","0","0"
"9","Intérieur","Immigration, asile et intégration","104","Intégration et accès à la nationalité française","12","Actions d'intégration des étrangers en situation régulière","6","dépenses d’intervention","35976000","32500000","32500000","35976000","32500000","32500000"
"9","Intérieur","Immigration, asile et intégration","104","Intégration et accès à la nationalité française","15","Actions d'intégration des réfugiés","6","dépenses d’intervention","14300000","14360000","14360000","14300000","14360000","14360000"
"9","Intérieur","Immigration, asile et intégration","303","Immigration et asile","1","Circulation des étrangers et politique des visas","6","dépenses d’intervention","47500","0","0","47500","0","0"
"9","Intérieur","Immigration, asile et intégration","303","Immigration et asile","2","Garantie de l'exercice du droit d'asile","6","dépenses d’intervention","464040000","464430000","464430000","464040000","464430000","464430000"
"9","Intérieur","Immigration, asile et intégration","303","Immigration et asile","3","Lutte contre l'immigration irrégulière","6","dépenses d’intervention","14000000","14000000","14000000","14000000","14000000","14000000"
"9","Intérieur","Immigration, asile et intégration","303","Immigration et asile","4","Soutien","6","dépenses d’intervention","6000","0","0","6000","0","0"
"10","Justice","Justice","107","Administration pénitentiaire","1","Garde et contrôle des personnes placées sous main de justice","2","dépenses de personnel","1413554380","1447590312","1447590312","1413554380","1447590312","1447590312"
"10","Justice","Justice","107","Administration pénitentiaire","2","Accueil et accompagnement des personnes placées sous main de justice","2","dépenses de personnel","381894513","391819044","391819044","381894513","391819044","391819044"
"10","Justice","Justice","107","Administration pénitentiaire","4","Soutien et formation","2","dépenses de personnel","171827350","177406437","177406437","171827350","177406437","177406437"
"10","Justice","Justice","166","Justice judiciaire","1","Traitement et jugement des contentieux civils","2","dépenses de personnel","889229833","885847158","885847158","889229833","885847158","885847158"
"10","Justice","Justice","166","Justice judiciaire","2","Conduite de la politique pénale et jugement des affaires pénales","2","dépenses de personnel","737079083","742561026","742561026","737079083","742561026","742561026"
"10","Justice","Justice","166","Justice judiciaire","3","Cassation","2","dépenses de personnel","58376960","58498164","58498164","58376960","58498164","58498164"
"10","Justice","Justice","166","Justice judiciaire","5","Enregistrement des décisions judiciaires","2","dépenses de personnel","12516320","12221089","12221089","12516320","12221089","12221089"
"10","Justice","Justice","166","Justice judiciaire","6","Soutien","2","dépenses de personnel","356969971","350532017","350532017","356969971","350532017","350532017"
"10","Justice","Justice","166","Justice judiciaire","7","Formation","2","dépenses de personnel","54987072","82084451","82084451","54987072","82084451","82084451"
"10","Justice","Justice","166","Justice judiciaire","8","Support à l'accès au droit et à la justice","2","dépenses de personnel","30567153","30051414","30051414","30567153","30051414","30051414"
"10","Justice","Justice","182","Protection judiciaire de la jeunesse","1","Mise en oeuvre des décisions judiciaires","2","dépenses de personnel","353575644","355562552","355562552","353575644","355562552","355562552"
"10","Justice","Justice","182","Protection judiciaire de la jeunesse","3","Soutien","2","dépenses de personnel","65943006","79321805","79321805","65943006","79321805","79321805"
"10","Justice","Justice","182","Protection judiciaire de la jeunesse","4","Formation","2","dépenses de personnel","22711962","20748148","20748148","22711962","20748148","20748148"
"10","Justice","Justice","310","Conduite et pilotage de la politique de la justice","1","État major","2","dépenses de personnel","8616301","8259299","8259299","8616301","8259299","8259299"
"10","Justice","Justice","310","Conduite et pilotage de la politique de la justice","10","Action sociale ministérielle","2","dépenses de personnel","13838149","13072237","13072237","13838149","13072237","13072237"
"10","Justice","Justice","310","Conduite et pilotage de la politique de la justice","2","Activité normative","2","dépenses de personnel","21568998","22786373","22786373","21568998","22786373","22786373"
"10","Justice","Justice","310","Conduite et pilotage de la politique de la justice","3","Évaluation, contrôle, études et recherche","2","dépenses de personnel","10507064","13497735","13497735","10507064","13497735","13497735"
"10","Justice","Justice","310","Conduite et pilotage de la politique de la justice","4","Gestion de l'administration centrale","2","dépenses de personnel","45667656","50341442","50341442","45667656","50341442","50341442"
"10","Justice","Justice","310","Conduite et pilotage de la politique de la justice","9","Action informatique ministérielle","2","dépenses de personnel","23972358","25446358","25446358","23972358","25446358","25446358"
"10","Justice","Justice","335","Conseil supérieur de la magistrature","1","Conseil supérieur de la magistrature","2","dépenses de personnel","2731228","2791851","2791851","2731228","2791851","2791851"
"10","Justice","Justice","101","Accès au droit et à la justice","2","Développement de l'accès au droit et du réseau judiciaire de proximité","3","dépenses de fonctionnement","332000","332000","332000","332000","332000","332000"
"10","Justice","Justice","101","Accès au droit et à la justice","3","Aide aux victimes","3","dépenses de fonctionnement","0","780000","780000","0","780000","780000"
"10","Justice","Justice","107","Administration pénitentiaire","1","Garde et contrôle des personnes placées sous main de justice","3","dépenses de fonctionnement","148900000","147400000","147400000","151900000","150400000","150400000"
